case_id,cluster,duration_days,outcome,loan_goal,app_type,requested_amount
Application_519742675,1,15.892959166666667,Pending,Home improvement,New credit,20000.0
Application_519801050,2,30.7744400462963,Cancelled,Car,New credit,5000.0
Application_519848763,1,24.10202164351852,Pending,Car,New credit,24500.0
Application_519919221,1,20.656094421296295,Pending,Existing loan takeover,New credit,20000.0
Application_519957138,1,15.622583414351851,Pending,Car,New credit,5000.0
Application_519973903,0,10.04357550925926,Denied,Home improvement,New credit,25000.0
Application_519991665,1,16.866796493055556,Pending,Existing loan takeover,New credit,17000.0
Application_519995731,1,13.221329525462963,Pending,Home improvement,New credit,7000.0
Application_520024366,2,31.695421574074075,Cancelled,Extra spending limit,New credit,5000.0
Application_520057794,2,31.510318379629627,Cancelled,"Other, see explanation",New credit,5000.0
Application_520194586,0,6.78776361111111,Denied,Car,New credit,13000.0
Application_520418807,2,31.491649537037038,Cancelled,Boat,New credit,15000.0
Application_520461844,0,48.96382766203703,Denied,Car,New credit,0.0
Application_520506247,1,9.422571203703704,Pending,"Other, see explanation",New credit,10000.0
Application_520558490,1,9.750599606481481,Pending,Extra spending limit,New credit,5000.0
Application_520671394,1,30.09585369212963,Pending,Car,New credit,15000.0
Application_520700002,1,9.012986168981481,Pending,Unknown,New credit,0.0
Application_520705784,2,31.739398020833335,Cancelled,Remaining debt home,New credit,51000.0
Application_520779684,1,17.54609986111111,Pending,Car,New credit,12500.0
Application_520819518,2,6.719552118055555,Cancelled,Car,New credit,18000.0
Application_52082296,1,24.84734824074074,Pending,Remaining debt home,New credit,15000.0
Application_520825110,2,30.721118657407406,Cancelled,"Other, see explanation",New credit,6000.0
Application_52093579,1,33.81206335648148,Pending,Existing loan takeover,New credit,20000.0
Application_521061754,2,4.8746724652777775,Cancelled,Car,New credit,7000.0
Application_521099293,1,57.41715321759259,Pending,Existing loan takeover,New credit,26067.0
Application_521107323,1,8.739416307870371,Pending,Remaining debt home,New credit,16000.0
Application_521278806,2,31.490140381944446,Cancelled,Home improvement,New credit,35000.0
Application_521305631,1,17.064293425925925,Pending,Existing loan takeover,New credit,12000.0
Application_521346447,1,15.647179189814814,Pending,Existing loan takeover,New credit,15000.0
Application_521369658,2,13.728973148148148,Cancelled,"Other, see explanation",New credit,25000.0
Application_52150154,1,14.961289733796296,Pending,Home improvement,New credit,20000.0
Application_521658626,2,31.866173553240742,Cancelled,Home improvement,New credit,5000.0
Application_521686635,1,9.781758703703705,Pending,Car,New credit,25000.0
Application_521705463,1,7.926820335648149,Pending,Existing loan takeover,New credit,15000.0
Application_521733206,0,21.751974166666667,Denied,Home improvement,New credit,15000.0
Application_521756972,2,30.70130479166667,Cancelled,Car,New credit,5000.0
Application_521806599,0,23.55642892361111,Denied,Home improvement,New credit,30000.0
Application_521868863,0,13.084424768518518,Denied,Car,New credit,5000.0
Application_522081554,0,20.711429780092594,Denied,Home improvement,New credit,15000.0
Application_522220478,0,11.960484930555555,Denied,Existing loan takeover,New credit,50000.0
Application_522241789,2,0.002497372685185185,Cancelled,Unknown,Limit raise,0.0
Application_522247815,1,12.622951319444445,Pending,Car,New credit,17500.0
Application_522290431,2,30.81819888888889,Cancelled,Car,New credit,5000.0
Application_522420767,1,27.652548136574072,Pending,Home improvement,New credit,5000.0
Application_522443860,1,20.95703150462963,Pending,Existing loan takeover,New credit,15000.0
Application_522446320,2,35.39086366898148,Cancelled,"Other, see explanation",New credit,5000.0
Application_522494401,1,12.02270295138889,Pending,Car,Limit raise,30000.0
Application_522530819,0,7.104953726851852,Denied,Not speficied,New credit,36000.0
Application_522532156,1,13.698230972222222,Pending,Unknown,New credit,0.0
Application_522578850,2,31.008545960648146,Cancelled,Car,New credit,15000.0
Application_52258481,2,33.78371103009259,Cancelled,Existing loan takeover,New credit,5000.0
Application_52302394,1,17.01201671296296,Pending,Home improvement,New credit,10000.0
Application_523068204,2,31.86874090277778,Cancelled,Existing loan takeover,New credit,7000.0
Application_523083441,0,9.068234907407408,Denied,Car,New credit,6000.0
Application_523131122,1,9.773024166666666,Pending,Extra spending limit,New credit,10000.0
Application_523198484,2,54.429429525462965,Cancelled,Car,New credit,9200.0
Application_523249246,2,33.59723505787037,Cancelled,Existing loan takeover,New credit,8000.0
Application_52325620,2,30.844671851851853,Cancelled,Car,New credit,5000.0
Application_523273413,2,33.014641006944444,Cancelled,Motorcycle,New credit,7500.0
Application_523386037,1,15.102286388888889,Pending,Home improvement,Limit raise,30000.0
Application_523421470,0,24.532293935185184,Denied,Not speficied,New credit,20000.0
Application_523628252,2,0.019178622685185186,Cancelled,Home improvement,New credit,42500.0
Application_52363471,1,9.838083206018519,Pending,Home improvement,New credit,16000.0
Application_523710429,0,18.70406329861111,Denied,Extra spending limit,Limit raise,11500.0
Application_523717903,2,12.56813769675926,Cancelled,Existing loan takeover,New credit,10000.0
Application_523743747,2,4.9334852546296295,Cancelled,Existing loan takeover,New credit,27000.0
Application_523875733,1,7.937814386574074,Pending,Home improvement,Limit raise,9500.0
Application_523899749,1,7.912091597222223,Pending,Car,New credit,27500.0
Application_524025552,1,16.6880259375,Pending,Home improvement,New credit,15000.0
Application_5240566,0,12.092802083333334,Denied,"Other, see explanation",New credit,35000.0
Application_524059677,1,14.683968124999998,Pending,Car,New credit,8750.0
Application_524221585,2,30.777060416666668,Cancelled,Existing loan takeover,New credit,7500.0
Application_524222990,1,14.96808576388889,Pending,Not speficied,New credit,15000.0
Application_524225454,2,33.944043425925926,Cancelled,Home improvement,New credit,35000.0
Application_524229711,2,30.965780879629627,Cancelled,Home improvement,New credit,18000.0
Application_524368669,1,33.02956631944444,Pending,Not speficied,New credit,5000.0
Application_524403711,2,31.827101122685185,Cancelled,Home improvement,New credit,15000.0
Application_524429786,0,42.00048469907407,Denied,Home improvement,New credit,15000.0
Application_524435127,0,22.050730509259257,Denied,Home improvement,New credit,7500.0
Application_524545559,2,30.760432013888888,Cancelled,Car,Limit raise,20000.0
Application_524649644,1,50.68220410879629,Cancelled,Remaining debt home,New credit,13000.0
Application_524679066,1,12.61177306712963,Pending,Not speficied,New credit,37000.0
Application_524749093,1,7.615271863425925,Pending,Car,Limit raise,18000.0
Application_524817701,2,32.63008953703704,Cancelled,Car,New credit,5000.0
Application_524828580,2,31.279791921296294,Cancelled,Existing loan takeover,New credit,33000.0
Application_524989072,0,12.83173037037037,Denied,"Other, see explanation",New credit,15000.0
Application_525029664,2,35.624179849537036,Cancelled,Car,New credit,5000.0
Application_525084312,1,35.88754765046296,Pending,Home improvement,New credit,11400.0
Application_52511126,1,11.872948784722222,Pending,Home improvement,New credit,27000.0
Application_525127043,1,48.38322164351852,Pending,Remaining debt home,New credit,50000.0
Application_525144046,1,16.776262731481484,Pending,Home improvement,New credit,20000.0
Application_525204220,0,7.599040555555556,Denied,Home improvement,New credit,30000.0
Application_525275343,0,9.078646296296297,Denied,Existing loan takeover,New credit,43000.0
Application_525287846,2,32.39354118055556,Cancelled,Existing loan takeover,New credit,15000.0
Application_525329368,1,25.96772423611111,Pending,Car,New credit,25750.0
Application_525355352,1,8.476329907407408,Pending,Home improvement,New credit,11000.0
Application_52539020,1,15.032554652777778,Pending,Not speficied,New credit,50000.0
Application_525459142,0,18.713035324074074,Denied,Car,New credit,5000.0
Application_525478783,2,31.66919329861111,Cancelled,"Other, see explanation",Limit raise,32500.0
Application_525550602,1,20.865736597222224,Pending,Home improvement,New credit,40000.0
Application_525601378,1,19.841132233796294,Pending,Car,New credit,7500.0
Application_525643774,2,30.840517106481478,Cancelled,Home improvement,Limit raise,20000.0
Application_525684776,2,3.7836141203703706,Cancelled,Motorcycle,New credit,25000.0
Application_5257934,2,32.65207641203703,Cancelled,Existing loan takeover,Limit raise,10000.0
Application_525880617,1,9.971040706018519,Pending,Home improvement,New credit,7000.0
Application_526079992,1,23.982282152777778,Pending,Unknown,New credit,0.0
Application_526087821,1,2.971906701388889,Pending,Unknown,New credit,0.0
Application_526102725,1,19.76168267361111,Pending,Car,New credit,5000.0
Application_52614458,2,30.848036296296296,Cancelled,Unknown,New credit,0.0
Application_52615781,2,30.721022511574077,Cancelled,Remaining debt home,New credit,27500.0
Application_526257863,1,8.087802847222221,Pending,Unknown,Limit raise,0.0
Application_526273418,0,9.935197592592592,Denied,Car,New credit,10000.0
Application_52637026,1,7.5705213194444445,Pending,Car,New credit,22000.0
Application_526398159,2,4.695255497685185,Cancelled,Home improvement,New credit,15000.0
Application_52646768,2,30.830480173611114,Cancelled,Home improvement,New credit,5000.0
Application_526485295,2,13.200618518518517,Cancelled,Existing loan takeover,New credit,37300.0
Application_526507473,1,18.077723877314817,Pending,Unknown,New credit,0.0
Application_526545505,0,10.125749398148148,Denied,Existing loan takeover,New credit,25000.0
Application_526635436,1,8.84638386574074,Pending,Existing loan takeover,New credit,10000.0
Application_526701330,0,14.570106585648148,Denied,Existing loan takeover,New credit,15000.0
Application_526777454,0,13.565484074074075,Denied,"Other, see explanation",New credit,34500.0
Application_526965428,1,20.71980986111111,Pending,Car,New credit,0.0
Application_527005328,1,16.095240694444445,Pending,Home improvement,New credit,15000.0
Application_527112428,1,13.26438392361111,Pending,Unknown,Limit raise,0.0
Application_527253429,2,47.68719854166667,Cancelled,Caravan / Camper,New credit,15000.0
Application_527301970,0,29.577623171296295,Denied,Home improvement,New credit,10500.0
Application_527357743,1,14.69166835648148,Pending,Home improvement,New credit,15000.0
Application_527363620,0,7.885011956018519,Denied,Home improvement,New credit,5000.0
Application_52741462,1,17.92796261574074,Pending,Home improvement,New credit,60000.0
Application_527482957,2,12.24571363425926,Cancelled,Tax payments,New credit,5000.0
Application_527611646,0,15.083930787037039,Denied,Home improvement,New credit,50000.0
Application_527944664,2,41.73302287037037,Cancelled,Home improvement,New credit,5000.0
Application_528009222,1,24.933388541666666,Pending,Car,New credit,10000.0
Application_52801376,2,33.71728795138889,Cancelled,Car,New credit,16000.0
Application_528022936,1,9.954039560185185,Pending,"Other, see explanation",New credit,5000.0
Application_528121029,1,18.05651472222222,Pending,Home improvement,New credit,0.0
Application_528138564,1,26.126854039351848,Pending,Home improvement,New credit,11000.0
Application_528305897,1,57.39988736111111,Cancelled,Home improvement,New credit,10000.0
Application_528406867,0,47.59665976851852,Denied,Existing loan takeover,New credit,9000.0
Application_528436480,2,31.93707141203704,Cancelled,Unknown,Limit raise,0.0
Application_528553820,1,7.462427731481482,Pending,Car,New credit,27000.0
Application_528558455,1,23.986509861111113,Cancelled,Tax payments,Limit raise,15000.0
Application_528665134,2,31.431268252314815,Cancelled,Car,New credit,18000.0
Application_528671776,1,9.528847974537037,Pending,Existing loan takeover,New credit,60000.0
Application_528715174,2,34.6775378125,Cancelled,Car,New credit,16000.0
Application_528984196,1,13.925256712962963,Pending,Car,New credit,12000.0
Application_5291332,0,12.801158310185185,Denied,Not speficied,New credit,8602.0
Application_529212589,1,17.935118101851852,Pending,Existing loan takeover,New credit,32000.0
Application_529367444,2,4.098098668981481,Cancelled,Car,New credit,0.0
Application_529398103,2,33.46308394675926,Cancelled,Car,New credit,8000.0
Application_529725527,0,7.881613726851851,Denied,Home improvement,New credit,15000.0
Application_529893726,2,34.53358938657408,Cancelled,Car,New credit,15000.0
Application_529938699,2,51.70859258101852,Cancelled,Unknown,New credit,0.0
Application_52994701,0,8.869252222222222,Denied,Not speficied,New credit,5000.0
Application_529947967,1,21.73257472222222,Pending,"Other, see explanation",New credit,6000.0
Application_530276026,1,15.934242118055556,Pending,Car,New credit,8000.0
Application_530296368,1,16.124768796296298,Pending,Car,New credit,5000.0
Application_53038581,0,13.123097650462965,Denied,"Other, see explanation",New credit,6500.0
Application_530444177,2,32.73709425925926,Cancelled,Home improvement,New credit,7500.0
